nome_site;contato_nome;usuario;cidade;uf;categoria;tags;categoria_imovel;negociacao;contato_fone;contato_whatsapp;contato_instagram;contato_site;contato_desc;card_nome;card_localizacao;card_area;card_area_contruida;descricao;preco;card_imagem_url;card_url;og_title;og_image;og_description;og_status;galeria;data_primeiro_scraper_brasil;data_primeiro_scraper_eua;data_ultimo_scraper_brasil;data_ultimo_scraper_eua;data_expiracao;cidade_sugerida;uf_sugerido
"Novo Lar";;imoveisunai;Unaí;MG;;;"Sítios e Chácaras";;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;CHACARA;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>?Vendo chácara<br/>?50 mts do asfalto 2km de Natalândia,<br/>?11.03 hectare, definido em três pastos cercada toda em arame liso,<br/>?Valor :R$850.000,00<br/>?poço artesiano ?cisterna de água ?plantas frutíferas,<br/>?área cercada para horta,<br/>?curral e barração encarretador e tronco,<br/>?2 cozinha ,fogão a lenha, forno<br/>?casa com quartos 1 suíte<br/>?banheiro social<br/>Contato :(38)9.9879-9441";850000;img_e8d2227516363fd9a5737747cd3092cc.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/chacara/76893611;"Novo Lar Imobiliária";img_cfa0b53e8bd91fd89b741ef700e6f0ef.jpg;"?vendo chácara ?50 mts do asfalto 2km de natalândia, ?11.03 hectare, definido em três pastos cercada toda em arame liso, ?valor :r$850.000,00 ?poço artesiano ?cisterna de água ?plantas frutíferas, ?área cercada para horta, ?curral e barração encarretador e tronco, ?2 cozinha ,fogão a lenha, forno ?casa com quartos 1 suíte ?banheiro social contato :(38)9.9879-9441";ok;img_9206dd26e98bdd2539b31835aef30194.jpg,img_85958b9adff2b8d6ae37986eb02042a7.jpg,img_d68988dba73deea016e7bbd9348a47f1.jpg,img_8492d4cb7dc5b2b2e5a4210e7ea15b90.jpg,img_20d3066f06e6b5b69f25b5abfb578f72.jpg,img_54d47ce2d7ff9af98b38f0dcff8843b7.jpg,img_bef779c4e90ec9735e845c7eb15efd3e.jpg,img_039465bb515cc14ddd07eb27d1a31c86.jpg,img_62b670bdf990ca3bea5122940a85585b.jpg,img_bcca462f04822468c544521ea2afd86f.jpg;"23/06/2026 23:52:04";"2026-06-23 23:52:04";"24/06/2026 18:43:47";"2026-06-24 18:43:47";1784861524;;
"Novo Lar";;imoveisunai;Unaí;MG;;;"Sítios e Chácaras";;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;CHACARA;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>Vendo ou Troco<br/>Pagamento Facilitado - R$120.000,00<br/>Chácara de 2.000m² na região da Maria do Galho, sem benfeitorias, mas com ótimas construções ao redor.<br/>? 14 km da boca da ponte (apenas 1 km de estrada de terra).<br/>? Possui água, energia e internet.<br/>Troco por lote no Sagrada Família ou Água Branca.<br/>Contato: (38)9.9879-9441";120000;img_5b2c79deb87d03fb63807a8a0a8b7f85.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/chacara/76915059;"Novo Lar Imobiliária";img_309abfb211709f4e1a19aff5f76ced80.jpg;"vendo ou troco pagamento facilitado - r$120.000,00 chácara de 2.000m² na região da maria do galho, sem benfeitorias, mas com ótimas construções ao redor. ? 14 km da boca da ponte (apenas 1 km de estrada de terra). ? possui água, energia e internet. troco por lote no sagrada família ou água branca. contato: (38)9.9879-9441";ok;img_6eb8a61aaf30f3e531e40ff1c443e2f9.jpg,img_a49396360a306005af257f61c37d2b21.jpg;"23/06/2026 23:52:06";"2026-06-23 23:52:06";"24/06/2026 18:43:47";"2026-06-24 18:43:47";1784861526;;
"Novo Lar";;imoveisunai;Unaí;MG;;;"Sítios e Chácaras";;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;CHACARA;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>Vendo Rancho 2500 metros quadrados na beira do rio preto em ruralminas<br/>Contém<br/>1 quiosque grande com churrasqueira de tijolinhos a vista com forno e fornalha e balcão com pia e fogão cooktop.<br/>1 banheiro fora do quiosque<br/>2 quiosque pequenos na beira do rio<br/>acesso ao rio concretado com descedor de barco elétrico<br/>água e energia elétrica<br/>rancho com diversas plantas<br/>Valor :R$170.000,00<br/>Contato (38) 9.9879-9441";170000;img_1de11a2de046863008daf7faf714e4a5.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/chacara/76679019;"Novo Lar Imobiliária";img_c0b654c62a23b6612034e218848a2fb4.jpg;"vendo rancho 2500 metros quadrados na beira do rio preto em ruralminas contém 1 quiosque grande com churrasqueira de tijolinhos a vista com forno e fornalha e balcão com pia e fogão cooktop. 1 banheiro fora do quiosque 2 quiosque pequenos na beira do rio acesso ao rio concretado com descedor de barco elétrico água e energia elétrica rancho com diversas plantas valor :r$170.000,00 contato (38) 9.9879-9441";ok;img_e276da28397ece12fc13382191d8445a.jpg,img_85dc531024d4bf57b26f9ab9d7ddd695.jpg,img_fc395d7b6b5f20900ac98561d6c90f7f.jpg,img_9dbc561d8d5b1928e43633a310d060de.jpg,img_86b4f6ea3edb21593e7c0ea6f3d5e25f.jpg,img_f83ec9b3adbd1d77468d33607768dd1e.jpg,img_f99960987e497810bfa6fa450fe9e5ef.jpg;"23/06/2026 23:52:07";"2026-06-23 23:52:07";"24/06/2026 18:43:47";"2026-06-24 18:43:47";1784861527;;
"Novo Lar";;imoveisunai;Unaí;MG;;;"Sítios e Chácaras";;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;CHACARA;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>Vendo uma chácara<br/>?Próximo ao Ribeirão Areia<br/>? Area total 3 hectares<br/>?Dois pontos de energia<br/>?2 quartos<br/>?1 Banheiro<br/>?Cozinha<br/>?Fogão de lenha<br/>?varanda<br/>?valor :R$350.000,00<br/>Aceito proposta<br/>Contato:(38)9.98799441";350000;img_c519093079aae8bdf7af8d3106ab820c.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/chacara/76053799;"Novo Lar Imobiliária";img_6ca824415c5ca80d527de28e3043e134.jpg;"vendo uma chácara ?próximo ao ribeirão areia ? area total 3 hectares ?dois pontos de energia ?2 quartos ?1 banheiro ?cozinha ?fogão de lenha ?varanda ?valor :r$350.000,00 aceito proposta contato:(38)9.98799441";ok;img_61c7bf800a5cff55b8758a87965cabd1.jpg,img_0ea88b18ec6d6598267908da4c422949.jpg,img_8638b8281005156a6df70f863d930b71.jpg,img_e70c6c74558f2d32801fc4782fa5fee3.jpg,img_8fbad98da8a4059e776a19e04df93edd.jpg,img_3a37a5683cc6534cec02ff6ddd346047.jpg,img_fa3b30553d737a9c277fd7d96cb50de4.jpg,img_6b283ca10263c64b10ffaebab699d827.jpg,img_b53fce481ea5a2eb0b9706e4aceb2f8b.jpg,img_83d175928a70f50f4c07db6c594f92a2.jpg;"23/06/2026 23:52:08";"2026-06-23 23:52:08";"24/06/2026 18:43:47";"2026-06-24 18:43:47";1784861528;;
"Novo Lar";;imoveisunai;Unaí;MG;;;"Sítios e Chácaras";Venda;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;CHACARA;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>Vende-se chácara sentido Bairro Riviera<br/>8km do centro de unai<br/>Valor :R$60 mil reais<br/>1.700 metros<br/>água e energia<br/>cerca de Arame Farpado<br/>Contato :(38)9.9940-2292";60000;img_2935d9ae445df796329853c2155e0e22.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/chacara/75026013;"Novo Lar Imobiliária";img_19cabad0243c019fe88d5b53981e6b1b.jpg;"vende-se chácara sentido bairro riviera 8km do centro de unai valor :r$60 mil reais 1.700 metros água e energia cerca de arame farpado contato :(38)9.9940-2292";ok;img_4375d96a801f6d023cd32fe01de9026b.jpg,img_cff5103d0084e3238fc1c22b2d183731.jpg,img_4c6ba9d9d158e7c4ac315cda7069290a.jpg;"23/06/2026 23:52:10";"2026-06-23 23:52:10";"24/06/2026 18:43:47";"2026-06-24 18:43:47";1784861530;;
"Novo Lar";;imoveisunai;Unaí;MG;;;"Sítios e Chácaras";Venda;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;CHACARA;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>VENDE-SE CHÁCARA<br/>Local: Chácaras Colina<br/>Área: 1.205 m², sendo 20 X 60<br/>Valor: R$ 380 mil<br/>Preço por m²: R$ 315,00m²<br/>Apta a financiamento<br/>Aceita parte de pagamento em Catira, carro, analisável.<br/>Ref: Atrás do Barracão da Heineken.<br/>Contato WhatsApp:<br/>(38) 9.9940-2292";380000;img_d4c9921499c8f89c4085049e36ee82a7.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/area-rural-de-unai/chacara/78096624;"Novo Lar Imobiliária";img_9d40e3f85489afe061f647c18d4238f3.jpg;"vende-se chácara local: chácaras colina área: 1.205 m², sendo 20 x 60 valor: r$ 380 mil preço por m²: r$ 315,00m² apta a financiamento aceita parte de pagamento em catira, carro, analisável. ref: atrás do barracão da heineken. contato whatsapp: (38) 9.9940-2292";ok;img_7a83f46ac16d6bfb880583410348c940.jpg,img_aeeaaefef494537bf6d19b8509484dee.jpg,img_3fc2de1146b4c22076893b0c60fd21ef.jpg,img_c1173f04049ac78eb10c44ce846d5ef4.jpg,img_7d183a598a38eaea0b88ef5ca9acbfa7.jpg;"23/06/2026 23:52:11";"2026-06-23 23:52:11";"24/06/2026 18:43:47";"2026-06-24 18:43:47";1784861531;;
"Novo Lar";;imoveisunai;Unaí;MG;;;"Sítios e Chácaras";;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;CHACARA;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>Chácara no Setor Pantanal Oportunidade Única!<br/>Localização: Rua Tamanduá, nº 21 - Setor Pantanal<br/>Área total: 3.000 m²<br/>Casa aconchegante:<br/>3 quartos<br/>1 banheiro<br/>Cozinha americana<br/>Toda no blindex e forrada<br/>Infraestrutura completa:<br/>Quadra de areia<br/>Canil<br/>Galinheiro<br/>Horta e pomar<br/>Ideal para quem busca lazer, espaço e contato com a natureza.<br/>Valor: R$ 250.000,00<br/>Entre em contato e agende uma visita.<br/>(38) 9.9940-2292";250000;img_25566a019282f6d35f3a52e059392076.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/chacara/77535603;"Novo Lar Imobiliária";img_b4e90a4e2e297c85ed655688338bd606.jpg;"chácara no setor pantanal oportunidade única! localização: rua tamanduá, nº 21 - setor pantanal área total: 3.000 m² casa aconchegante: 3 quartos 1 banheiro cozinha americana toda no blindex e forrada infraestrutura completa: quadra de areia canil galinheiro horta e pomar ideal para quem busca lazer, espaço e contato com a natureza. valor: r$ 250.000,00 entre em contato e agende uma visita. (38) 9.9940-2292";ok;img_3969a43d1f174064691f7f1f80bcbdf6.jpg,img_6110b1605bf85109a0f6bc1a6bc49e4e.jpg,img_c5c40b2c0e146fe52e063185df61fd56.jpg,img_f26bf3fe90a3e0d85db8735fadba261a.jpg,img_32556d053f85dd7cbc82ecb378339d5f.jpg,img_ef517bef3fd582bd98d8ed03c2e905b6.jpg,img_8c48590499cfdc3efe7fcc80762e6233.jpg,img_95562a68268f46840061354ab8fe41d3.jpg,img_e7009fa4bb19888214706b95786c5da4.jpg,img_e1680d3f602d68b882a5d7c1cde8da7f.jpg;"23/06/2026 23:52:13";"2026-06-23 23:52:13";"24/06/2026 18:43:47";"2026-06-24 18:43:47";1784861533;;
"Novo Lar";;imoveisunai;Unaí;MG;;;"Sítios e Chácaras";;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;CHACARA;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>ende-se: Chácara com casa<br/>? Localização: Park Areia, a 7 km do centro da cidade e 1,2 km de estrada de terra.<br/>? Tamanho: 1.500 m² de terreno.<br/>? Infraestrutura:<br/>? Energia elétrica.<br/>? Abastecimento de água (SAAE).<br/>? Poço artesiano.<br/>Detalhes da casa:<br/>? Área construída: 170 m².<br/>? Cômodos:<br/>? 3 quartos (sendo 1 suíte com closet).<br/>? Sala e cozinha americana.<br/>? Copa.<br/>? Banheiro social.<br/>? Banheiro externo na área de lazer.<br/>? Piso em cerâmica em toda a casa.<br/>? Área externa ampla ao redor da casa.<br/>Valor: R$ 250.000 (quitada).<br/>Aceita como parte do pagamento:<br/>? Gado.<br/>? Carro popular.<br/>Contatos: 38 9879-9441";250000;img_1f756169a588c47ed1ac28c863763e35.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/chacara/76153389;"Novo Lar Imobiliária";img_f7fcc2afe27f10c0e82df46453f6630c.jpg;"ende-se: chácara com casa ? localização: park areia, a 7 km do centro da cidade e 1,2 km de estrada de terra. ? tamanho: 1.500 m² de terreno. ? infraestrutura: ? energia elétrica. ? abastecimento de água (saae). ? poço artesiano. detalhes da casa: ? área construída: 170 m². ? cômodos: ? 3 quartos (sendo 1 suíte com closet). ? sala e cozinha americana. ? copa. ? banheiro social. ? banheiro externo na área de lazer. ? piso em cerâmica em toda a casa. ? área externa ampla ao redor da casa. valor: r$ 250.000 (quitada). aceita como parte do pagamento: ? gado. ? carro popular. contatos: 38 9879-9441";ok;img_cf4fa2b692725004a135641677d24154.jpg,img_41649d4c323e935aab0e36652191561a.jpg,img_cd85fc2c6cef3d9de209411cb1af5f0f.jpg,img_609d12d587abf8a55e91ca29c93d62c9.jpg,img_494d776212097b8c6f4d6e195bb2b2c1.jpg,img_89652dbd3a99a8a417531046ac8724f7.jpg,img_06f85985bd0e32bc015d2ca840c4c60f.jpg,img_b8ceda44ded2ef7f2ae293d273f5098f.jpg;"23/06/2026 23:52:14";"2026-06-23 23:52:14";"24/06/2026 18:43:47";"2026-06-24 18:43:47";1784861534;;
"Novo Lar";;imoveisunai;Unaí;MG;;;Fazendas;Venda;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;FAZENDA;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>Vende-se fazenda<br/>Uma gleba de terras situada na Fazenda Palmeiras<br/>com área de 496,83,58 ha (quatrocentos e noventa e seis hectares, oitenta e três ares e cinquenta e oito centiares).<br/>valor: R$ 18.681.014,80<br/>contato: (38) 9.9879-9441";18681014;img_88c512183db96f24d0fa689371eaa287.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/fazenda/77240962;"Novo Lar Imobiliária";img_9196b702c342217bb1ff2f68b9aa219e.jpg;"vende-se fazenda uma gleba de terras situada na fazenda palmeiras com área de 496,83,58 ha (quatrocentos e noventa e seis hectares, oitenta e três ares e cinquenta e oito centiares). valor: r$ 18.681.014,80 contato: (38) 9.9879-9441";ok;img_52e6956a954253e12c9fa708c7d77a89.jpg;"23/06/2026 23:52:18";"2026-06-23 23:52:18";"24/06/2026 18:43:47";"2026-06-24 18:43:47";1784861538;;
"Novo Lar";;imoveisunai;Unaí;MG;;;Fazendas;Venda;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;FAZENDA;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>Vende-se Fazenda ?<br/>34 Hectares | R$450.000<br/>? 34 hectares com estrutura completa<br/>? Poço artesiano, curral, e pastagem formada<br/>? Capineira e córrego nos fundos<br/>? Casa boa e pronta para morar<br/>? Localizada a 70 km de Unaí, sentido Ruralminas<br/>Contato:(38)9.9879-9441";450000;img_bc3e098fd1ee9a97cb83c1a2919794fe.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/fazenda/77220469;"Novo Lar Imobiliária";img_8210953d2e1ae700c1777e4d0bdcecbd.jpg;"vende-se fazenda ? 34 hectares | r$450.000 ? 34 hectares com estrutura completa ? poço artesiano, curral, e pastagem formada ? capineira e córrego nos fundos ? casa boa e pronta para morar ? localizada a 70 km de unaí, sentido ruralminas contato:(38)9.9879-9441";ok;img_e48c624b8883d83dcb2635253e754e59.jpg,img_f08410f2b8ce656a8493abf5c070ad52.jpg,img_f1e02e90926a539317a21ab5ac429aa2.jpg,img_8decdbb10541db965d0c0cac63008f45.jpg,img_1e65b499cba467955efa9e3d60378229.jpg,img_79138659a491130db476b472eddb55d6.jpg,img_7bdd326ef89dbb82227e26555fb37a47.jpg,img_87102b0d573877a9d622cde142b83fea.jpg,img_ae8be7edf2e339451a090d9d505409d3.jpg,img_a78c880105f5d9895bc6ea31412bcbd2.jpg;"23/06/2026 23:52:20";"2026-06-23 23:52:20";"24/06/2026 18:43:47";"2026-06-24 18:43:47";1784861540;;
"Novo Lar";;imoveisunai;Unaí;MG;;;Fazendas;Venda;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;FAZENDA;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>VENDE-SE FAZENDA NO MUNICÍPIO DE UNAÍ/MG<br/>Área: 21,00 hectares<br/>Localizada na fazenda Jardim quinhão n° 03<br/>Valor: 726.000,00<br/>contato: (38) 99879-9441";726000;img_c703ef25d784f2b76f8926260a4bb3e9.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/fazenda/77239255;"Novo Lar Imobiliária";img_1b72ad4f087c2ed72273b86bfc9921e8.jpg;"vende-se fazenda no município de unaí/mg área: 21,00 hectares localizada na fazenda jardim quinhão n° 03 valor: 726.000,00 contato: (38) 99879-9441";ok;img_5c96aa1aac684df32673bda89a5d5301.jpg,img_6c78d11ae92ac2b782ee621a23e261b6.jpg;"23/06/2026 23:52:21";"2026-06-23 23:52:21";"24/06/2026 18:43:47";"2026-06-24 18:43:47";1784861541;;
"Novo Lar";;imoveisunai;Unaí;MG;;;Fazendas;;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;FAZENDA;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>-7300 hectares<br/>-750 metros de altitude<br/>-3 nascentes inesgotáveis de água de boa qualidade<br/>-30 km de Bonfinópolis<br/>-90% plana<br/>-Pode ser usada pra plantio ou criação de gado.";50000000;img_4a4be0df618354d8566b16bf743d8796.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/bonfinopolis-de-minas/centro/fazenda/72147618;"Novo Lar Imobiliária";img_3951059958725a2f39aabcf8afa61db0.jpg;"-7300 hectares -750 metros de altitude -3 nascentes inesgotáveis de água de boa qualidade -30 km de bonfinópolis -90% plana -pode ser usada pra plantio ou criação de gado.";ok;img_fc595df576d0602b27c324bf5e2b5eb9.jpg,img_de9527e8ae8cf1363d92e1b1b6795f32.jpg;"23/06/2026 23:52:23";"2026-06-23 23:52:23";"24/06/2026 18:43:47";"2026-06-24 18:43:47";1784861543;;
"Novo Lar";;imoveisunai;Unaí;MG;;;Fazendas;;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;FAZENDA;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>Fazenda de 926 hectares no município de Buritis, Minas Gerais<br/>?<br/>Área total: 926 hectares.<br/>?<br/>215 hectares de eucalipto plantado no ponto de corte.<br/>?<br/>75 hectares plantando no sequeiro (planta há 15 anos).<br/>?<br/>Pode chegar em 400 hectares de lavoura.<br/>?<br/>Barracão de 750m de alvenaria.<br/>?<br/>Casa simples.<br/>?<br/>Rio ao fundo + cachoeiras.<br/>?<br/>Altitude: 952 metros.<br/>?<br/>Bons índices pluviométricos.<br/>?<br/>25 hectares a gradear.<br/>?<br/>Todos os documentos regularizados: GEO, CAR, MAT.<br/>?<br/>40km de Buritis, Minas Gerais<br/>90 km de Formosa, Goiás";17500000;img_7f4ef12e9d60e887ce9e4538222a49e8.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/buritis/zona-rural/fazenda/72330699;"Novo Lar Imobiliária";img_6c46ea33d26bbf851a954f5b25e87e5d.jpg;"fazenda de 926 hectares no município de buritis, minas gerais ? área total: 926 hectares. ? 215 hectares de eucalipto plantado no ponto de corte. ? 75 hectares plantando no sequeiro (planta há 15 anos). ? pode chegar em 400 hectares de lavoura. ? barracão de 750m de alvenaria. ? casa simples. ? rio ao fundo + cachoeiras. ? altitude: 952 metros. ? bons índices pluviométricos. ? 25 hectares a gradear. ? todos os documentos regularizados: geo, car, mat. ? 40km de buritis, minas gerais 90 km de formosa, goiás";ok;img_4a77ea2b2b0aa4246dca40982d979567.jpg,img_dd33a07421ca3e7f37bc5fddb6989d7e.jpg,img_a0ae7e3dc44faac52c65946fe16b7594.jpg,img_ed05cd0c981b439df30a9c3acbd051a6.jpg,img_5ff6321de8373ae8d905775f0194a9f0.jpg,img_285636f11d974abcdc6f82ce49eda410.jpg,img_42c1b0221c219454ff2e726580b5e2c4.jpg,img_3ffd4c881144df6e2ac3eba476de43af.jpg;"23/06/2026 23:52:25";"2026-06-23 23:52:25";"24/06/2026 18:43:47";"2026-06-24 18:43:47";1784861545;;
"Novo Lar";;imoveisunai;Unaí;MG;;;Fazendas;Venda;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;FAZENDA;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>VENDE-SE FAZENDA ? BONITO DE MINAS/MG<br/>Oportunidade única para investir em uma área produtiva e estratégica!<br/>Área total: 1.167 hectares<br/>100 hectares com pivô central em operação<br/>Outorga liberada para mais 150 hectares irrigáveis<br/>Pedido em andamento para +300 hectares de outorga<br/>Energia elétrica dentro da fazenda com carga instalada<br/>Topografia plana ? acesso facilitado<br/>Ideal para fruticultura e alta produtividade<br/>Valor: R$ 18.000.000,00<br/>Estudamos condições de pagamento<br/>Entre em contato agora e agende uma visita!<br/>(38) 9.9879-9441";18000000;img_2c3d58a43d5211cf181ab5b6b7f306c9.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/fazenda/77234391;"Novo Lar Imobiliária";img_1089f1a93e56cd875c405411ce993348.jpg;"vende-se fazenda ? bonito de minas/mg oportunidade única para investir em uma área produtiva e estratégica! área total: 1.167 hectares 100 hectares com pivô central em operação outorga liberada para mais 150 hectares irrigáveis pedido em andamento para +300 hectares de outorga energia elétrica dentro da fazenda com carga instalada topografia plana ? acesso facilitado ideal para fruticultura e alta produtividade valor: r$ 18.000.000,00 estudamos condições de pagamento entre em contato agora e agende uma visita! (38) 9.9879-9441";ok;img_b1acef723136c11c530903021f236efe.jpg,img_03e478f75f8e23fdea02e68a787b2696.jpg,img_98d88eb0161e89388981fab3d8ed5a36.jpg,img_b900ed18c2024160d1be0bbba6f44684.jpg,img_ae4acb252d32f07bf78191be63285382.jpg;"23/06/2026 23:52:27";"2026-06-23 23:52:27";"24/06/2026 18:43:47";"2026-06-24 18:43:47";1784861547;;
"Novo Lar";;imoveisunai;Unaí;MG;;;Fazendas;Venda;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;FAZENDA;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>-1400 hectares<br/>-Outorga a liberar em 60 dias<br/>-Projeto para Pivô em praticamente toda a terra<br/>-Água em abundância<br/>-100% plana<br/>-Altitude de 650 metros<br/>-Fazenda precisa abrir<br/>-Estudo parcelamento com entrada em dinheiro<br/>-Preço a negociar com outorga liberada ou a liberar<br/>-Todos os documentos em dia e pronta para transferir<br/>-Fazenda dentro da área da Sudene, o que facilita a questão de financiamentos para plantio e compra de maquinas.";9800000;img_95e13f0ce380c077c8c89ff092a7adf2.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/mamoeiro/fazenda/72147577;"Novo Lar Imobiliária";img_4e9682f1298ba7c4ab3defc1e05765db.jpg;"-1400 hectares -outorga a liberar em 60 dias -projeto para pivô em praticamente toda a terra -água em abundância -100% plana -altitude de 650 metros -fazenda precisa abrir -estudo parcelamento com entrada em dinheiro -preço a negociar com outorga liberada ou a liberar -todos os documentos em dia e pronta para transferir -fazenda dentro da área da sudene, o que facilita a questão de financiamentos para plantio e compra de maquinas.";ok;img_46b2bb73d337168cbc64b991ebebbec8.jpg,img_deb2ca85fe952645b195d298576e5975.jpg,img_a889884722f319a2598bee7657b01216.jpg,img_59e651a28ac7e1b72a3bc72c7b6157fe.jpg;"23/06/2026 23:52:28";"2026-06-23 23:52:28";"24/06/2026 18:43:47";"2026-06-24 18:43:47";1784861548;;
"Novo Lar";;imoveisunai;Unaí;MG;;;Fazendas;Venda;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;FAZENDA;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>VENDE-SE FAZENDA NO MUNICÍPIO DE UNAÍ/MG<br/>Área: 21,00 hectares<br/>Localizada na fazenda Jardim quinhão n° 04<br/>Valor: 885.275,00<br/>contato: (38) 99879-9441";885275;img_329c011504b403ab07f6d64919424f6f.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/fazenda/77239279;"Novo Lar Imobiliária";img_1e783db4cec6ec8e3593a02e042de05b.jpg;"vende-se fazenda no município de unaí/mg área: 21,00 hectares localizada na fazenda jardim quinhão n° 04 valor: 885.275,00 contato: (38) 99879-9441";ok;img_6f78812a8340e9e29601b05c3b995a25.jpg,img_923448d15232c5b5ef1d92766bddd766.jpg;"23/06/2026 23:52:29";"2026-06-23 23:52:29";"24/06/2026 18:43:47";"2026-06-24 18:43:47";1784861549;;
"Novo Lar";;imoveisunai;Unaí;MG;;;Fazendas;Venda;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;FAZENDA;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>Fazenda a venda em região de Buritis com muita água, duas águas de queda livre e um córrego que não seca, são 55 hectares sendo 30 hectares formadas, já pode aproveitar mais umas de 10 hectares pra formar . Da para fazer irrigação por gravidade em umas áreas de 25 hectares, também é bem localizado, a 13 Km de Buritis MG, está a 230 Km de Brasília. Aceitamos troca em imóvel em Brasília ou camionete, trator ou caminhão e fazendinha.<br/>20 mil reais por Hectares.";1100000;;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/fazenda/75165592;"Novo Lar Imobiliária";;"fazenda a venda em região de buritis com muita água, duas águas de queda livre e um córrego que não seca, são 55 hectares sendo 30 hectares formadas, já pode aproveitar mais umas de 10 hectares pra formar . da para fazer irrigação por gravidade em umas áreas de 25 hectares, também é bem localizado, a 13 km de buritis mg, está a 230 km de brasília. aceitamos troca em imóvel em brasília ou camionete, trator ou caminhão e fazendinha. 20 mil reais por hectares.";ok;img_b8f3524949c507ee66f4467235fd9c34.png;"23/06/2026 23:52:30";"2026-06-23 23:52:30";"24/06/2026 18:43:47";"2026-06-24 18:43:47";1784861550;;
